Study,site,lat,lon,visits,Phylo_name,lipid,phylo,Diet-Fruit,BodyMass
8,8,-19.7667,-40.0033,1,Cordia_curassavica,0.1842,Nemosia_pileata,0,16
8,8,-19.7667,-40.0033,13,Cordia_curassavica,0.1842,Euphonia_violacea,100,15
8,8,-19.7667,-40.0033,5,Cordia_curassavica,0.1842,Saltator_maximus,30,49.1
8,8,-19.7667,-40.0033,2,Cordia_curassavica,0.1842,Ramphocelus_bresilius,50,32.9
8,8,-19.7667,-40.0033,2,Cordia_curassavica,0.1842,Myiarchus_tyrannulus,20,35.45
8,8,-19.7667,-40.0033,7,Cordia_curassavica,0.1842,Camptostoma_obsoletum,30,8.1
8,8,-19.7667,-40.0033,16,Cordia_curassavica,0.1842,Tangara_mexicana,50,20.5
8,8,-19.7667,-40.0033,17,Cordia_curassavica,0.1842,Volatinia_jacarina,20,10
8,8,-19.7667,-40.0033,10,Cordia_curassavica,0.1842,Pipraeidea_melanonota,50,21
8,8,-19.7667,-40.0033,1,Cordia_curassavica,0.1842,Pachyramphus_polychopterus,50,20.8
8,8,-19.7667,-40.0033,6,Cordia_curassavica,0.1842,Sporophila_leucoptera,0,15.5
8,8,-19.7667,-40.0033,6,Cordia_curassavica,0.1842,Cyanocorax_morio,20,204
8,8,-19.7667,-40.0033,3,Cordia_curassavica,0.1842,Sporophila_caerulescens,0,10
8,8,-19.7667,-40.0033,1,Cordia_curassavica,0.1842,Tolmomyias_flaviventris,20,12.2
8,8,-19.7667,-40.0033,1,Cordia_curassavica,0.1842,Myiophobus_fasciatus,20,9.9
8,8,-19.7667,-40.0033,1,Cordia_curassavica,0.1842,Satrapa_icterophrys,0,21.5
8,8,-19.7667,-40.0033,26,Guapira_opposita,0.024614825,Dacnis_cayana,40,13
8,8,-19.7667,-40.0033,10,Guapira_opposita,0.024614825,Thraupis_sayaca,50,32.49
8,8,-19.7667,-40.0033,2,Guapira_opposita,0.024614825,Pitangus_sulphuratus,30,62.85
8,8,-19.7667,-40.0033,3,Guapira_opposita,0.024614825,Turdus_amaurochalinus,60,57.9
8,8,-19.7667,-40.0033,5,Guapira_opposita,0.024614825,Tyrannus_melancholicus,0,37.4
8,8,-19.7667,-40.0033,22,Guapira_opposita,0.024614825,Cyanerpes_cyaneus,40,14
8,8,-19.7667,-40.0033,1,Guapira_opposita,0.024614825,Elaenia_flavogaster,50,24.8
8,8,-19.7667,-40.0033,61,Guapira_opposita,0.024614825,Coereba_flaveola,0,10.01
8,8,-19.7667,-40.0033,17,Guapira_opposita,0.024614825,Turdus_flavipes,80,65.14
8,8,-19.7667,-40.0033,14,Guapira_opposita,0.024614825,Cacicus_haemorrhous,20,83.71
8,8,-19.7667,-40.0033,2,Guapira_opposita,0.024614825,Euphonia_violacea,100,15
8,8,-19.7667,-40.0033,14,Guapira_opposita,0.024614825,Saltator_maximus,30,49.1
8,8,-19.7667,-40.0033,4,Guapira_opposita,0.024614825,Pipra_rubrocapilla,80,12
8,8,-19.7667,-40.0033,1,Guapira_opposita,0.024614825,Tangara_mexicana,50,20.5
8,8,-19.7667,-40.0033,2,Guapira_opposita,0.024614825,Procnias_nudicollis,100,172.04
8,8,-19.7667,-40.0033,3,Guapira_opposita,0.024614825,Hemithraupis_flavicollis,40,12.8
8,8,-19.7667,-40.0033,11,Myrsine_umbellata,0.0798,Turdus_leucomelas,30,69.1
8,8,-19.7667,-40.0033,48,Myrsine_umbellata,0.0798,Dacnis_cayana,40,13
8,8,-19.7667,-40.0033,33,Myrsine_umbellata,0.0798,Thraupis_sayaca,50,32.49
8,8,-19.7667,-40.0033,3,Myrsine_umbellata,0.0798,Pitangus_sulphuratus,30,62.85
8,8,-19.7667,-40.0033,1,Myrsine_umbellata,0.0798,Tangara_cayana,90,18
8,8,-19.7667,-40.0033,2,Myrsine_umbellata,0.0798,Vireo_olivaceus,20,16.06
8,8,-19.7667,-40.0033,39,Myrsine_umbellata,0.0798,Turdus_amaurochalinus,60,57.9
8,8,-19.7667,-40.0033,2,Myrsine_umbellata,0.0798,Tyrannus_melancholicus,0,37.4
8,8,-19.7667,-40.0033,18,Myrsine_umbellata,0.0798,Cyanerpes_cyaneus,40,14
8,8,-19.7667,-40.0033,12,Myrsine_umbellata,0.0798,Elaenia_flavogaster,50,24.8
8,8,-19.7667,-40.0033,5,Myrsine_umbellata,0.0798,Turdus_flavipes,80,65.14
8,8,-19.7667,-40.0033,0,Myrsine_umbellata,0.0798,Cacicus_haemorrhous,20,83.71
8,8,-19.7667,-40.0033,15,Myrsine_umbellata,0.0798,Myiozetetes_similis,40,28
8,8,-19.7667,-40.0033,1,Myrsine_umbellata,0.0798,Euphonia_violacea,100,15
8,8,-19.7667,-40.0033,14,Myrsine_umbellata,0.0798,Saltator_maximus,30,49.1
8,8,-19.7667,-40.0033,64,Myrsine_umbellata,0.0798,Celeus_flavescens,30,139
8,8,-19.7667,-40.0033,7,Myrsine_umbellata,0.0798,Tangara_mexicana,50,20.5
8,8,-19.7667,-40.0033,2,Myrsine_umbellata,0.0798,Piaya_cayana,0,101.98
8,8,-19.7667,-40.0033,64,Pera_glabrata,0.747,Dacnis_cayana,40,13
8,8,-19.7667,-40.0033,276,Pera_glabrata,0.747,Cyanerpes_cyaneus,40,14
8,8,-19.7667,-40.0033,12,Pera_glabrata,0.747,Coereba_flaveola,0,10.01
8,8,-19.7667,-40.0033,2,Pera_glabrata,0.747,Cacicus_haemorrhous,20,83.71
8,8,-19.7667,-40.0033,7,Pera_glabrata,0.747,Camptostoma_obsoletum,30,8.1
8,8,-19.7667,-40.0033,1,Pera_glabrata,0.747,Pipra_pipra,60,11.11
8,8,-19.7667,-40.0033,1,Pera_glabrata,0.747,Hemithraupis_flavicollis,40,12.8
8,8,-19.7667,-40.0033,1,Pera_glabrata,0.747,Cotinga_cayana,80,61.8
8,8,-19.7667,-40.0033,16,Protium_heptaphyllum,0.01,Turdus_leucomelas,30,69.1
8,8,-19.7667,-40.0033,10,Protium_heptaphyllum,0.01,Thraupis_sayaca,50,32.49
8,8,-19.7667,-40.0033,1,Protium_heptaphyllum,0.01,Tangara_cayana,90,18
8,8,-19.7667,-40.0033,6,Protium_heptaphyllum,0.01,Turdus_amaurochalinus,60,57.9
8,8,-19.7667,-40.0033,8,Protium_heptaphyllum,0.01,Cyanerpes_cyaneus,40,14
8,8,-19.7667,-40.0033,48,Protium_heptaphyllum,0.01,Thraupis_palmarum,60,39
8,8,-19.7667,-40.0033,1,Protium_heptaphyllum,0.01,Coereba_flaveola,0,10.01
8,8,-19.7667,-40.0033,2,Protium_heptaphyllum,0.01,Turdus_flavipes,80,65.14
8,8,-19.7667,-40.0033,69,Protium_heptaphyllum,0.01,Cacicus_haemorrhous,20,83.71
8,8,-19.7667,-40.0033,33,Protium_heptaphyllum,0.01,Euphonia_violacea,100,15
8,8,-19.7667,-40.0033,7,Protium_heptaphyllum,0.01,Saltator_maximus,30,49.1
8,8,-19.7667,-40.0033,2,Protium_heptaphyllum,0.01,Euphonia_chlorotica,100,11
8,8,-19.7667,-40.0033,11,Protium_heptaphyllum,0.01,Tangara_mexicana,50,20.5
8,8,-19.7667,-40.0033,17,Protium_heptaphyllum,0.01,Procnias_nudicollis,100,172.04
8,8,-19.7667,-40.0033,1,Protium_heptaphyllum,0.01,Pipra_pipra,60,11.11
8,8,-19.7667,-40.0033,2,Protium_heptaphyllum,0.01,Turdus_fumigatus,50,75.7
8,8,-19.7667,-40.0033,1,Schinus_terebinthifolia,0.0547,Euphonia_violacea,100,15
8,8,-19.7667,-40.0033,3,Schinus_terebinthifolia,0.0547,Cacicus_haemorrhous,20,83.71
8,8,-19.7667,-40.0033,4,Schinus_terebinthifolia,0.0547,Dacnis_cayana,40,13
8,8,-19.7667,-40.0033,24,Schinus_terebinthifolia,0.0547,Tangara_mexicana,50,20.5
8,8,-19.7667,-40.0033,0,Schinus_terebinthifolia,0.0547,Thraupis_palmarum,60,39
9,9,-23.5468,-46.7213,2,Casearia_sylvestris,0.299,Thraupis_sayaca,50,32.49
9,9,-23.5468,-46.7213,1,Casearia_sylvestris,0.299,Coereba_flaveola,0,10.01
9,9,-23.5468,-46.7213,8,Guarea_macrophylla,0.4408,Turdus_rufiventris,50,69.44
9,9,-23.5468,-46.7213,1,Lantana_camara,0.046,Dacnis_cayana,40,13
9,9,-23.5468,-46.7213,6,Cecropia_glaziovii,0.037072243,Thraupis_sayaca,50,32.49
9,9,-23.5468,-46.7213,3,Ficus_insipida,0.044947077,Thraupis_sayaca,50,32.49
9,9,-23.5468,-46.7213,2,Cinnamomum_triplinerve,0.28,Pitangus_sulphuratus,30,62.85
9,9,-23.5468,-46.7213,6,Cinnamomum_triplinerve,0.28,Turdus_rufiventris,50,69.44
9,9,-23.5468,-46.7213,1,Cinnamomum_triplinerve,0.28,Vireo_olivaceus,20,16.06
9,9,-23.5468,-46.7213,2,Cinnamomum_triplinerve,0.28,Saltator_similis,30,45
9,9,-23.5468,-46.7213,1,Cinnamomum_triplinerve,0.28,Thraupis_palmarum,60,39
9,9,-23.5468,-46.7213,1,Cinnamomum_triplinerve,0.28,Thraupis_sayaca,50,32.49
9,9,-23.5468,-46.7213,4,Schinus_terebinthifolia,0.0547,Pitangus_sulphuratus,30,62.85
9,9,-23.5468,-46.7213,4,Schinus_terebinthifolia,0.0547,Tyrannus_melancholicus,0,37.4
9,9,-23.5468,-46.7213,1,Schinus_terebinthifolia,0.0547,Turdus_rufiventris,50,69.44
9,9,-23.5468,-46.7213,4,Schinus_terebinthifolia,0.0547,Coereba_flaveola,0,10.01
9,9,-23.5468,-46.7213,3,Schinus_terebinthifolia,0.0547,Dacnis_cayana,40,13
9,9,-23.5468,-46.7213,6,Schinus_terebinthifolia,0.0547,Tangara_cayana,90,18
9,9,-23.5468,-46.7213,21,Schinus_terebinthifolia,0.0547,Thraupis_sayaca,50,32.49
16,15,-22.9433,-46.7499,5,Aegiphila_sellowiana,0.087008017,Turdus_leucomelas,30,69.1
16,15,-22.9433,-46.7499,1,Aegiphila_sellowiana,0.087008017,Dacnis_cayana,40,13
16,15,-22.9433,-46.7499,8,Aegiphila_sellowiana,0.087008017,Thraupis_sayaca,50,32.49
16,15,-22.9433,-46.7499,1,Aegiphila_sellowiana,0.087008017,Turdus_rufiventris,50,69.44
16,15,-22.9433,-46.7499,1,Aegiphila_sellowiana,0.087008017,Tangara_cayana,90,18
16,15,-22.9433,-46.7499,1,Aegiphila_sellowiana,0.087008017,Tachyphonus_coronatus,20,29.3
16,15,-22.9433,-46.7499,3,Aegiphila_sellowiana,0.087008017,Leptotila_verreauxi,20,146.88
16,15,-22.9433,-46.7499,31,Casearia_sylvestris,0.299,Turdus_leucomelas,30,69.1
16,15,-22.9433,-46.7499,10,Casearia_sylvestris,0.299,Dacnis_cayana,40,13
16,15,-22.9433,-46.7499,51,Casearia_sylvestris,0.299,Thraupis_sayaca,50,32.49
16,15,-22.9433,-46.7499,12,Casearia_sylvestris,0.299,Turdus_rufiventris,50,69.44
16,15,-22.9433,-46.7499,4,Casearia_sylvestris,0.299,Pitangus_sulphuratus,30,62.85
16,15,-22.9433,-46.7499,2,Casearia_sylvestris,0.299,Tangara_cayana,90,18
16,15,-22.9433,-46.7499,11,Casearia_sylvestris,0.299,Vireo_olivaceus,20,16.06
16,15,-22.9433,-46.7499,4,Casearia_sylvestris,0.299,Myiodynastes_maculatus,30,43.2
16,15,-22.9433,-46.7499,3,Casearia_sylvestris,0.299,Turdus_amaurochalinus,60,57.9
16,15,-22.9433,-46.7499,5,Casearia_sylvestris,0.299,Tyrannus_melancholicus,0,37.4
16,15,-22.9433,-46.7499,1,Casearia_sylvestris,0.299,Elaenia_flavogaster,50,24.8
16,15,-22.9433,-46.7499,77,Casearia_sylvestris,0.299,Tyrannus_savana,30,31.9
16,15,-22.9433,-46.7499,1,Casearia_sylvestris,0.299,Empidonomus_varius,40,27.1
16,15,-22.9433,-46.7499,1,Casearia_sylvestris,0.299,Saltator_similis,30,45
16,15,-22.9433,-46.7499,1,Casearia_sylvestris,0.299,Tersina_viridis,70,29
16,15,-22.9433,-46.7499,1,Casearia_sylvestris,0.299,Myiozetetes_similis,40,28
16,15,-22.9433,-46.7499,14,Casearia_sylvestris,0.299,Tachyphonus_coronatus,20,29.3
16,15,-22.9433,-46.7499,4,Casearia_sylvestris,0.299,Cyclarhis_gujanensis,0,28.8
16,15,-22.9433,-46.7499,13,Casearia_sylvestris,0.299,Zonotrichia_capensis,0,20.31
16,15,-22.9433,-46.7499,2,Casearia_sylvestris,0.299,Celeus_flavescens,30,139
16,15,-22.9433,-46.7499,2,Casearia_sylvestris,0.299,Camptostoma_obsoletum,30,8.1
16,15,-22.9433,-46.7499,16,Casearia_sylvestris,0.299,Volatinia_jacarina,20,10
16,15,-22.9433,-46.7499,1,Casearia_sylvestris,0.299,Colaptes_campestris,0,158
16,15,-22.9433,-46.7499,8,Casearia_sylvestris,0.299,Cyanocorax_cristatellus,40,178
16,15,-22.9433,-46.7499,6,Casearia_sylvestris,0.299,Xolmis_velatus,0,49.08
16,15,-22.9433,-46.7499,4,Casearia_sylvestris,0.299,Pseudoleistes_guirahuro,20,86.42
16,15,-22.9433,-46.7499,1,Casearia_sylvestris,0.299,Leptotila_rufaxilla,10,157
16,15,-22.9433,-46.7499,2,Casearia_sylvestris,0.299,Guira_guira,0,141
16,15,-22.9433,-46.7499,1,Casearia_sylvestris,0.299,Coryphospingus_pileatus,0,15
16,15,-22.9433,-46.7499,1,Casearia_sylvestris,0.299,Xolmis_cinereus,0,57.1
16,15,-22.9433,-46.7499,5,Guarea_macrophylla,0.4408,Turdus_leucomelas,30,69.1
16,15,-22.9433,-46.7499,20,Persea_pyrifolia,0.532,Turdus_leucomelas,30,69.1
16,15,-22.9433,-46.7499,5,Persea_pyrifolia,0.532,Turdus_rufiventris,50,69.44
16,15,-22.9433,-46.7499,2,Persea_pyrifolia,0.532,Tyrannus_melancholicus,0,37.4
16,15,-22.9433,-46.7499,1,Persea_pyrifolia,0.532,Myiozetetes_similis,40,28
16,15,-22.9433,-46.7499,1,Persea_pyrifolia,0.532,Cyclarhis_gujanensis,0,28.8
16,15,-22.9433,-46.7499,17,Protium_heptaphyllum,0.01,Turdus_leucomelas,30,69.1
16,15,-22.9433,-46.7499,6,Protium_heptaphyllum,0.01,Dacnis_cayana,40,13
16,15,-22.9433,-46.7499,50,Protium_heptaphyllum,0.01,Thraupis_sayaca,50,32.49
16,15,-22.9433,-46.7499,4,Protium_heptaphyllum,0.01,Turdus_rufiventris,50,69.44
16,15,-22.9433,-46.7499,8,Protium_heptaphyllum,0.01,Pitangus_sulphuratus,30,62.85
16,15,-22.9433,-46.7499,24,Protium_heptaphyllum,0.01,Tangara_cayana,90,18
16,15,-22.9433,-46.7499,9,Protium_heptaphyllum,0.01,Saltator_similis,30,45
16,15,-22.9433,-46.7499,1,Protium_heptaphyllum,0.01,Cyclarhis_gujanensis,0,28.8
16,15,-22.9433,-46.7499,1,Protium_heptaphyllum,0.01,Myiarchus_ferox,50,27.5
16,15,-22.9433,-46.7499,1,Protium_heptaphyllum,0.01,Celeus_flavescens,30,139
16,15,-22.9433,-46.7499,1,Protium_heptaphyllum,0.01,Patagioenas_cayennensis,70,229
16,15,-22.9433,-46.7499,1,Protium_heptaphyllum,0.01,Coryphospingus_pileatus,0,15
16,15,-22.9433,-46.7499,1,Schinus_terebinthifolia,0.0547,Zenaida_auriculata,0,110.2
16,15,-22.9433,-46.7499,1,Schinus_terebinthifolia,0.0547,Crotophaga_ani,10,110.09
16,15,-22.9433,-46.7499,1,Schinus_terebinthifolia,0.0547,Mimus_saturninus,0,63.7
16,15,-22.9433,-46.7499,3,Schinus_terebinthifolia,0.0547,Turdus_leucomelas,30,69.1
16,15,-22.9433,-46.7499,14,Schinus_terebinthifolia,0.0547,Volatinia_jacarina,20,10
16,15,-22.9433,-46.7499,3,Schinus_terebinthifolia,0.0547,Zonotrichia_capensis,0,20.31
16,15,-22.9433,-46.7499,1,Schinus_terebinthifolia,0.0547,Tangara_cayana,90,18
16,15,-22.9433,-46.7499,17,Schinus_terebinthifolia,0.0547,Thraupis_sayaca,50,32.49
22,18,-22.8667,-46.9667,46,Citharexylum_myrianthum,0.063,Turdus_leucomelas,30,69.1
22,18,-22.8667,-46.9667,8,Citharexylum_myrianthum,0.063,Thraupis_sayaca,50,32.49
22,18,-22.8667,-46.9667,28,Citharexylum_myrianthum,0.063,Pitangus_sulphuratus,30,62.85
22,18,-22.8667,-46.9667,4,Citharexylum_myrianthum,0.063,Turdus_amaurochalinus,60,57.9
22,18,-22.8667,-46.9667,48,Citharexylum_myrianthum,0.063,Tyrannus_melancholicus,0,37.4
22,18,-22.8667,-46.9667,28,Citharexylum_myrianthum,0.063,Elaenia_flavogaster,50,24.8
22,18,-22.8667,-46.9667,2,Citharexylum_myrianthum,0.063,Empidonomus_varius,40,27.1
22,18,-22.8667,-46.9667,2,Citharexylum_myrianthum,0.063,Myiozetetes_similis,40,28
22,18,-22.8667,-46.9667,26,Citharexylum_myrianthum,0.063,Mimus_saturninus,0,63.7
24,20,-22.8728,-42.3414,64,Tapirira_guianensis,0.07508121,Dacnis_cayana,40,13
24,20,-22.8728,-42.3414,86,Tapirira_guianensis,0.07508121,Thraupis_sayaca,50,32.49
24,20,-22.8728,-42.3414,116,Tapirira_guianensis,0.07508121,Pitangus_sulphuratus,30,62.85
24,20,-22.8728,-42.3414,72,Tapirira_guianensis,0.07508121,Tangara_cayana,90,18
24,20,-22.8728,-42.3414,17,Tapirira_guianensis,0.07508121,Turdus_amaurochalinus,60,57.9
24,20,-22.8728,-42.3414,93,Tapirira_guianensis,0.07508121,Tyrannus_melancholicus,0,37.4
24,20,-22.8728,-42.3414,35,Tapirira_guianensis,0.07508121,Thraupis_palmarum,60,39
24,20,-22.8728,-42.3414,97,Tapirira_guianensis,0.07508121,Elaenia_flavogaster,50,24.8
24,20,-22.8728,-42.3414,12,Tapirira_guianensis,0.07508121,Coereba_flaveola,0,10.01
24,20,-22.8728,-42.3414,55,Tapirira_guianensis,0.07508121,Megarynchus_pitangua,10,69.91
24,20,-22.8728,-42.3414,5,Tapirira_guianensis,0.07508121,Euphonia_violacea,100,15
24,20,-22.8728,-42.3414,8,Tapirira_guianensis,0.07508121,Euphonia_chlorotica,100,11
24,20,-22.8728,-42.3414,56,Tapirira_guianensis,0.07508121,Conirostrum_speciosum,10,8.5
24,20,-22.8728,-42.3414,8,Tapirira_guianensis,0.07508121,Parula_pitiayumi,20,6.82
25,21,-22.8213,-47.113,30,Cabralea_canjerana,0.711166667,Turdus_leucomelas,30,69.1
25,21,-22.8213,-47.113,28,Cabralea_canjerana,0.711166667,Pitangus_sulphuratus,30,62.85
25,21,-22.8213,-47.113,219,Cabralea_canjerana,0.711166667,Vireo_olivaceus,20,16.06
25,21,-22.8213,-47.113,74,Cabralea_canjerana,0.711166667,Myiodynastes_maculatus,30,43.2
25,21,-22.8213,-47.113,5,Cabralea_canjerana,0.711166667,Tyrannus_melancholicus,0,37.4
25,21,-22.8213,-47.113,3,Cabralea_canjerana,0.711166667,Tyrannus_savana,30,31.9
25,21,-22.8213,-47.113,3,Cabralea_canjerana,0.711166667,Empidonomus_varius,40,27.1
25,21,-22.8213,-47.113,6,Cabralea_canjerana,0.711166667,Saltator_similis,30,45
25,21,-22.8213,-47.113,3,Cabralea_canjerana,0.711166667,Pachyramphus_validus,0,43
25,21,-22.8213,-47.113,3,Cabralea_canjerana,0.711166667,Megarynchus_pitangua,10,69.91
25,21,-22.8213,-47.113,11,Cabralea_canjerana,0.711166667,Chiroxiphia_caudata,50,25.6
25,21,-22.8213,-47.113,30,Cabralea_canjerana,0.711166667,Myiarchus_ferox,50,27.5
25,21,-22.8213,-47.113,15,Cabralea_canjerana,0.711166667,Manacus_manacus,90,16.7
25,21,-22.8213,-47.113,30,Ficus_luschnathiana,0.042849689,Turdus_leucomelas,30,69.1
25,21,-22.8213,-47.113,28,Ficus_luschnathiana,0.042849689,Dacnis_cayana,40,13
25,21,-22.8213,-47.113,63,Ficus_luschnathiana,0.042849689,Thraupis_sayaca,50,32.49
25,21,-22.8213,-47.113,32,Ficus_luschnathiana,0.042849689,Pitangus_sulphuratus,30,62.85
25,21,-22.8213,-47.113,16,Ficus_luschnathiana,0.042849689,Tangara_cayana,90,18
25,21,-22.8213,-47.113,8,Ficus_luschnathiana,0.042849689,Vireo_olivaceus,20,16.06
25,21,-22.8213,-47.113,8,Ficus_luschnathiana,0.042849689,Ramphocelus_carbo,50,25.92
25,21,-22.8213,-47.113,6,Ficus_luschnathiana,0.042849689,Megarynchus_pitangua,10,69.91
25,21,-22.8213,-47.113,14,Ficus_luschnathiana,0.042849689,Euphonia_chlorotica,100,11
25,21,-22.8213,-47.113,2,Protium_heptaphyllum,0.01,Turdus_rufiventris,50,69.44
25,21,-22.8213,-47.113,6,Protium_heptaphyllum,0.01,Saltator_similis,30,45
25,21,-22.8213,-47.113,1,Protium_heptaphyllum,0.01,Tachyphonus_coronatus,20,29.3
25,21,-22.8213,-47.113,1,Protium_heptaphyllum,0.01,Chiroxiphia_caudata,50,25.6
25,21,-22.8213,-47.113,6,Protium_heptaphyllum,0.01,Manacus_manacus,90,16.7
25,21,-22.8213,-47.113,2,Trema_micrantha,0.487605688,Vireo_olivaceus,20,16.06
25,21,-22.8213,-47.113,5,Trema_micrantha,0.487605688,Saltator_similis,30,45
25,21,-22.8213,-47.113,7,Trema_micrantha,0.487605688,Tachyphonus_coronatus,20,29.3
25,21,-22.8213,-47.113,14,Trema_micrantha,0.487605688,Chiroxiphia_caudata,50,25.6
25,21,-22.8213,-47.113,13,Trema_micrantha,0.487605688,Manacus_manacus,90,16.7
28,23,-21.96666667,-47.86666667,19,Copaifera_langsdorffii,0.027,Turdus_leucomelas,30,69.1
28,23,-21.96666667,-47.86666667,12,Copaifera_langsdorffii,0.027,Thraupis_sayaca,50,32.49
28,23,-21.96666667,-47.86666667,1,Copaifera_langsdorffii,0.027,Turdus_rufiventris,50,69.44
28,23,-21.96666667,-47.86666667,25,Copaifera_langsdorffii,0.027,Pitangus_sulphuratus,30,62.85
28,23,-21.96666667,-47.86666667,1,Copaifera_langsdorffii,0.027,Tangara_cayana,90,18
28,23,-21.96666667,-47.86666667,37,Copaifera_langsdorffii,0.027,Turdus_amaurochalinus,60,57.9
28,23,-21.96666667,-47.86666667,9,Copaifera_langsdorffii,0.027,Elaenia_flavogaster,50,24.8
28,23,-21.96666667,-47.86666667,3,Copaifera_langsdorffii,0.027,Myiozetetes_similis,40,28
28,23,-21.96666667,-47.86666667,1,Copaifera_langsdorffii,0.027,Mimus_saturninus,0,63.7
28,23,-21.96666667,-47.86666667,3,Copaifera_langsdorffii,0.027,Myiarchus_tyrannulus,20,35.45
28,23,-21.96666667,-47.86666667,5,Copaifera_langsdorffii,0.027,Elaenia_obscura,50,23.9
28,23,-21.96666667,-47.86666667,7,Copaifera_langsdorffii,0.027,Schistochlamys_ruficapillus,50,31.2
28,23,-21.96666667,-47.86666667,7,Copaifera_langsdorffii,0.027,Serpophaga_subcristata,0,6.6
28,23,-21.96666667,-47.86666667,50,Myrsine_umbellata,0.0798,Turdus_leucomelas,30,69.1
28,23,-21.96666667,-47.86666667,20,Myrsine_umbellata,0.0798,Dacnis_cayana,40,13
28,23,-21.96666667,-47.86666667,6,Myrsine_umbellata,0.0798,Thraupis_sayaca,50,32.49
28,23,-21.96666667,-47.86666667,30,Myrsine_umbellata,0.0798,Turdus_rufiventris,50,69.44
28,23,-21.96666667,-47.86666667,4,Myrsine_umbellata,0.0798,Pitangus_sulphuratus,30,62.85
28,23,-21.96666667,-47.86666667,15,Myrsine_umbellata,0.0798,Tangara_cayana,90,18
28,23,-21.96666667,-47.86666667,52,Myrsine_umbellata,0.0798,Vireo_olivaceus,20,16.06
28,23,-21.96666667,-47.86666667,58,Myrsine_umbellata,0.0798,Turdus_amaurochalinus,60,57.9
28,23,-21.96666667,-47.86666667,4,Myrsine_umbellata,0.0798,Tyrannus_melancholicus,0,37.4
28,23,-21.96666667,-47.86666667,1,Myrsine_umbellata,0.0798,Antilophia_galeata,60,21.48
28,23,-21.96666667,-47.86666667,19,Myrsine_umbellata,0.0798,Elaenia_flavogaster,50,24.8
28,23,-21.96666667,-47.86666667,13,Myrsine_umbellata,0.0798,Elaenia_chiriquensis,50,15.4
28,23,-21.96666667,-47.86666667,1,Myrsine_umbellata,0.0798,Tyrannus_savana,30,31.9
28,23,-21.96666667,-47.86666667,3,Myrsine_umbellata,0.0798,Empidonomus_varius,40,27.1
28,23,-21.96666667,-47.86666667,1,Myrsine_umbellata,0.0798,Ramphocelus_carbo,50,25.92
28,23,-21.96666667,-47.86666667,1,Myrsine_umbellata,0.0798,Tersina_viridis,70,29
28,23,-21.96666667,-47.86666667,1,Myrsine_umbellata,0.0798,Pachyramphus_validus,0,43
28,23,-21.96666667,-47.86666667,2,Myrsine_umbellata,0.0798,Myiozetetes_similis,40,28
28,23,-21.96666667,-47.86666667,2,Myrsine_umbellata,0.0798,Chiroxiphia_caudata,50,25.6
28,23,-21.96666667,-47.86666667,1,Myrsine_umbellata,0.0798,Myiarchus_ferox,50,27.5
28,23,-21.96666667,-47.86666667,13,Myrsine_umbellata,0.0798,Elaenia_obscura,50,23.9
28,23,-21.96666667,-47.86666667,10,Myrsine_umbellata,0.0798,Elaenia_mesoleuca,50,17.6
28,23,-21.96666667,-47.86666667,15,Myrsine_umbellata,0.0798,Colaptes_melanochloros,10,127.27
28,23,-21.96666667,-47.86666667,66,Ocotea_pulchella,0.6057,Turdus_leucomelas,30,69.1
28,23,-21.96666667,-47.86666667,16,Ocotea_pulchella,0.6057,Turdus_rufiventris,50,69.44
28,23,-21.96666667,-47.86666667,53,Ocotea_pulchella,0.6057,Pitangus_sulphuratus,30,62.85
28,23,-21.96666667,-47.86666667,3,Ocotea_pulchella,0.6057,Myiodynastes_maculatus,30,43.2
28,23,-21.96666667,-47.86666667,19,Ocotea_pulchella,0.6057,Turdus_amaurochalinus,60,57.9
28,23,-21.96666667,-47.86666667,26,Ocotea_pulchella,0.6057,Tyrannus_melancholicus,0,37.4
28,23,-21.96666667,-47.86666667,36,Ocotea_pulchella,0.6057,Tyrannus_savana,30,31.9
28,23,-21.96666667,-47.86666667,1,Ocotea_pulchella,0.6057,Empidonomus_varius,40,27.1
28,23,-21.96666667,-47.86666667,9,Ocotea_pulchella,0.6057,Myiozetetes_similis,40,28
28,23,-21.96666667,-47.86666667,53,Ocotea_pulchella,0.6057,Mimus_saturninus,0,63.7
28,23,-21.96666667,-47.86666667,18,Ocotea_pulchella,0.6057,Myiarchus_tyrannulus,20,35.45
28,23,-21.96666667,-47.86666667,16,Ocotea_pulchella,0.6057,Schistochlamys_ruficapillus,50,31.2
28,23,-21.96666667,-47.86666667,45,Pera_glabrata,0.747,Turdus_leucomelas,30,69.1
28,23,-21.96666667,-47.86666667,91,Pera_glabrata,0.747,Dacnis_cayana,40,13
28,23,-21.96666667,-47.86666667,24,Pera_glabrata,0.747,Thraupis_sayaca,50,32.49
28,23,-21.96666667,-47.86666667,17,Pera_glabrata,0.747,Tangara_cayana,90,18
28,23,-21.96666667,-47.86666667,47,Pera_glabrata,0.747,Vireo_olivaceus,20,16.06
28,23,-21.96666667,-47.86666667,11,Pera_glabrata,0.747,Turdus_amaurochalinus,60,57.9
28,23,-21.96666667,-47.86666667,7,Pera_glabrata,0.747,Antilophia_galeata,60,21.48
28,23,-21.96666667,-47.86666667,13,Pera_glabrata,0.747,Empidonomus_varius,40,27.1
28,23,-21.96666667,-47.86666667,5,Pera_glabrata,0.747,Coereba_flaveola,0,10.01
